timestamp,type,id,message
2026-03-16T19:05:10.725Z,NMEA0183,,"$WIMWV,124.2,R,11.7,N,A*11"
2026-03-16T19:05:10.725Z,NMEA0183,,"$WIMWV,124.2,R,11.7,N,A*11"
2026-03-16T19:05:11.725Z,NMEA0183,,"$GPRMC,180511.72,A,4004.4080,N,01500.7866,E,4.4,53.5,160326,2.5,W*70"
2026-03-16T19:05:11.726Z,NMEA0183,,"$GPGGA,180511.72,4004.4080,N,01500.7866,E,1,11,0.8,10.0,M,0.0,M,,*6B"
2026-03-16T19:05:11.726Z,NMEA0183,,"$GPGSA,A,3,5,9,30,24,15,29,31,2,22,25,19,,1.6,1.4,2.0*0B"
2026-03-16T19:05:11.726Z,NMEA0183,,"$GPGSV,3,1,11,5,51,306,50,9,18,122,45,30,49,260,30,24,0,31,44*77"
2026-03-16T19:05:11.726Z,NMEA0183,,"$GPGSV,3,2,11,15,47,322,29,29,59,353,40,31,45,242,28,2,51,338,43*45"
2026-03-16T19:05:11.727Z,NMEA0183,,"$GPGSV,3,3,11,22,81,314,27,25,48,158,38,19,8,125,46*7B"
2026-03-16T19:05:11.727Z,NMEA0183,,"$GPVTG,53.5,T,56.0,M,4.4,N,8.2,K,A*29"
2026-03-16T19:05:11.727Z,NMEA0183,,"$IIHDG,53.5,,,2.5,W*04"
2026-03-16T19:05:11.727Z,NMEA0183,,"$VHW,53.5,T,56.0,M,4.4,N,8.2,K*5F"
2026-03-16T19:05:11.728Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:11.728Z,NMEA0183,,"$WIMWV,132.8,R,11.5,N,A*1E"
2026-03-16T19:05:11.728Z,NMEA0183,,"$WIMWV,132.8,R,11.5,N,A*1E"
2026-03-16T19:05:11.778Z,NMEA0183,,"$IIXDR,P,0.97082,B,Barometer,C,22.57,C,TempAir*79"
2026-03-16T19:05:12.725Z,NMEA0183,,"$GPRMC,180512.72,A,4004.4088,N,01500.7879,E,4.5,52.9,160326,2.5,W*79"
2026-03-16T19:05:12.725Z,NMEA0183,,"$GPGGA,180512.72,4004.4088,N,01500.7879,E,1,11,1.5,10.0,M,0.0,M,,*62"
2026-03-16T19:05:12.725Z,NMEA0183,,"$GPGSA,A,3,13,7,3,12,1,21,9,5,15,28,30,,1.3,1.3,1.3*06"
2026-03-16T19:05:12.725Z,NMEA0183,,"$GPGSV,3,1,11,13,30,8,26,7,18,343,47,3,76,250,38,12,60,267,50*72"
2026-03-16T19:05:12.725Z,NMEA0183,,"$GPGSV,3,2,11,1,38,110,41,21,7,341,23,9,22,26,21,5,64,88,26*79"
2026-03-16T19:05:12.726Z,NMEA0183,,"$GPGSV,3,3,11,15,88,171,34,28,2,354,35,30,48,114,48*76"
2026-03-16T19:05:12.726Z,NMEA0183,,"$GPVTG,52.9,T,55.4,M,4.5,N,8.4,K,A*24"
2026-03-16T19:05:12.726Z,NMEA0183,,"$IIHDG,52.9,,,2.5,W*09"
2026-03-16T19:05:12.726Z,NMEA0183,,"$VHW,52.9,T,55.4,M,4.5,N,8.4,K*52"
2026-03-16T19:05:12.726Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:12.726Z,NMEA0183,,"$WIMWV,121.4,R,10.8,N,A*1C"
2026-03-16T19:05:12.726Z,NMEA0183,,"$WIMWV,121.4,R,10.8,N,A*1C"
2026-03-16T19:05:13.727Z,NMEA0183,,"$GPRMC,180513.72,A,4004.4095,N,01500.7892,E,4.5,51.2,160326,2.5,W*79"
2026-03-16T19:05:13.728Z,NMEA0183,,"$GPGGA,180513.72,4004.4095,N,01500.7892,E,1,12,1.6,10.0,M,0.0,M,,*6A"
2026-03-16T19:05:13.728Z,NMEA0183,,"$GPGSA,A,3,2,9,5,22,18,19,11,24,30,26,10,29,1.8,1.9,1.2*04"
2026-03-16T19:05:13.728Z,NMEA0183,,"$GPGSV,3,1,12,2,17,167,43,9,81,77,28,5,67,333,25,22,29,161,40*78"
2026-03-16T19:05:13.729Z,NMEA0183,,"$GPGSV,3,2,12,18,31,214,27,19,5,60,40,11,87,295,47,24,69,142,49*7C"
2026-03-16T19:05:13.729Z,NMEA0183,,"$GPGSV,3,3,12,30,18,50,36,26,45,237,47,10,18,300,46,29,67,156,29*4A"
2026-03-16T19:05:13.729Z,NMEA0183,,"$GPVTG,51.2,T,53.7,M,4.5,N,8.3,K,A*2E"
2026-03-16T19:05:13.730Z,NMEA0183,,"$IIHDG,51.2,,,2.5,W*01"
2026-03-16T19:05:13.730Z,NMEA0183,,"$VHW,51.2,T,53.7,M,4.5,N,8.3,K*58"
2026-03-16T19:05:13.730Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:13.731Z,NMEA0183,,"$WIMWV,130.4,R,8.1,N,A*2C"
2026-03-16T19:05:13.731Z,NMEA0183,,"$WIMWV,130.4,R,8.1,N,A*2C"
2026-03-16T19:05:14.272Z,NMEA0183,,"$IIXDR,P,0.97082,B,Barometer,C,22.55,C,TempAir*7B"
2026-03-16T19:05:14.728Z,NMEA0183,,"$GPRMC,180514.72,A,4004.4103,N,01500.7904,E,4.5,50.9,160326,2.5,W*74"
2026-03-16T19:05:14.729Z,NMEA0183,,"$GPGGA,180514.72,4004.4103,N,01500.7904,E,1,12,1.7,10.0,M,0.0,M,,*6C"
2026-03-16T19:05:14.729Z,NMEA0183,,"$GPGSA,A,3,1,9,23,29,3,10,22,25,32,14,8,18,2.3,1.3,1.7*35"
2026-03-16T19:05:14.729Z,NMEA0183,,"$GPGSV,3,1,12,1,43,294,44,9,21,247,30,23,64,107,34,29,4,89,35*73"
2026-03-16T19:05:14.730Z,NMEA0183,,"$GPGSV,3,2,12,3,88,72,45,10,65,176,21,22,0,32,35,25,52,257,46*78"
2026-03-16T19:05:14.730Z,NMEA0183,,"$GPGSV,3,3,12,32,44,296,45,14,68,299,20,8,74,223,49,18,20,297,22*4E"
2026-03-16T19:05:14.730Z,NMEA0183,,"$GPVTG,50.9,T,53.4,M,4.5,N,8.3,K,A*27"
2026-03-16T19:05:14.730Z,NMEA0183,,"$IIHDG,50.9,,,2.5,W*0B"
2026-03-16T19:05:14.730Z,NMEA0183,,"$VHW,50.9,T,53.4,M,4.5,N,8.3,K*51"
2026-03-16T19:05:14.731Z,NMEA0183,,"$MTW,18.1,C*1B"
2026-03-16T19:05:14.731Z,NMEA0183,,"$WIMWV,121.2,R,7.9,N,A*2D"
2026-03-16T19:05:14.731Z,NMEA0183,,"$WIMWV,121.2,R,7.9,N,A*2D"
2026-03-16T19:05:15.729Z,NMEA0183,,"$GPRMC,180515.72,A,4004.4111,N,01500.7917,E,4.6,50.2,160326,2.5,W*7C"
2026-03-16T19:05:15.730Z,NMEA0183,,"$GPGGA,180515.72,4004.4111,N,01500.7917,E,1,06,1.1,10.0,M,0.0,M,,*6F"
2026-03-16T19:05:15.730Z,NMEA0183,,"$GPGSA,A,3,11,17,15,2,23,1,,,,,,,1.9,1.8,1.9*3B"
2026-03-16T19:05:15.730Z,NMEA0183,,"$GPGSV,2,1,6,11,57,132,41,17,25,332,42,15,3,136,23,2,6,92,32*42"
2026-03-16T19:05:15.730Z,NMEA0183,,"$GPGSV,2,2,6,23,45,292,30,1,70,22,24*45"
2026-03-16T19:05:15.731Z,NMEA0183,,"$GPVTG,50.2,T,52.7,M,4.6,N,8.6,K,A*28"
2026-03-16T19:05:15.731Z,NMEA0183,,"$IIHDG,50.2,,,2.5,W*00"
2026-03-16T19:05:15.731Z,NMEA0183,,"$VHW,50.2,T,52.7,M,4.6,N,8.6,K*5E"
2026-03-16T19:05:15.731Z,NMEA0183,,"$MTW,18.1,C*1B"
2026-03-16T19:05:15.732Z,NMEA0183,,"$WIMWV,121.5,R,8.7,N,A*2B"
2026-03-16T19:05:15.732Z,NMEA0183,,"$WIMWV,121.5,R,8.7,N,A*2B"
2026-03-16T19:05:16.731Z,NMEA0183,,"$GPRMC,180516.72,A,4004.4119,N,01500.7930,E,4.5,49.5,160326,2.5,W*7E"
2026-03-16T19:05:16.731Z,NMEA0183,,"$GPGGA,180516.72,4004.4119,N,01500.7930,E,1,11,0.9,10.0,M,0.0,M,,*6E"
2026-03-16T19:05:16.731Z,NMEA0183,,"$GPGSA,A,3,7,21,8,15,2,19,3,18,31,27,24,,1.1,1.4,1.7*38"
2026-03-16T19:05:16.732Z,NMEA0183,,"$GPGSV,3,1,11,7,20,130,32,21,86,150,38,8,35,225,31,15,4,260,41*47"
2026-03-16T19:05:16.732Z,NMEA0183,,"$GPGSV,3,2,11,2,40,324,36,19,19,98,45,3,66,180,23,18,75,44,49*73"
2026-03-16T19:05:16.732Z,NMEA0183,,"$GPGSV,3,3,11,31,89,59,24,27,5,345,37,24,84,139,31*45"
2026-03-16T19:05:16.733Z,NMEA0183,,"$GPVTG,49.5,T,52.0,M,4.5,N,8.3,K,A*26"
2026-03-16T19:05:16.733Z,NMEA0183,,"$IIHDG,49.5,,,2.5,W*0F"
2026-03-16T19:05:16.733Z,NMEA0183,,"$VHW,49.5,T,52.0,M,4.5,N,8.3,K*50"
2026-03-16T19:05:16.733Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:16.734Z,NMEA0183,,"$WIMWV,136.1,R,9.5,N,A*2A"
2026-03-16T19:05:16.734Z,NMEA0183,,"$WIMWV,136.1,R,9.5,N,A*2A"
2026-03-16T19:05:17.312Z,NMEA0183,,"$IIXDR,P,0.97082,B,Barometer,C,22.51,C,TempAir*7F"
2026-03-16T19:05:17.739Z,NMEA0183,,"$GPRMC,180517.72,A,4004.4127,N,01500.7942,E,4.5,48.2,160326,2.5,W*71"
2026-03-16T19:05:17.740Z,NMEA0183,,"$GPGGA,180517.72,4004.4127,N,01500.7942,E,1,09,1.8,10.0,M,0.0,M,,*6E"
2026-03-16T19:05:17.740Z,NMEA0183,,"$GPGSA,A,3,20,13,11,8,26,1,9,4,6,,,,1.9,0.8,2.0*06"
2026-03-16T19:05:17.740Z,NMEA0183,,"$GPGSV,3,1,9,20,73,357,29,13,63,247,44,11,47,114,49,8,51,164,29*76"
2026-03-16T19:05:17.741Z,NMEA0183,,"$GPGSV,3,2,9,26,19,348,35,1,52,185,42,9,4,140,44,4,70,60,29*7E"
2026-03-16T19:05:17.741Z,NMEA0183,,"$GPGSV,3,3,9,6,13,247,36*40"
2026-03-16T19:05:17.741Z,NMEA0183,,"$GPVTG,48.2,T,50.7,M,4.5,N,8.3,K,A*25"
2026-03-16T19:05:17.741Z,NMEA0183,,"$IIHDG,48.2,,,2.5,W*09"
2026-03-16T19:05:17.742Z,NMEA0183,,"$VHW,48.2,T,50.7,M,4.5,N,8.3,K*53"
2026-03-16T19:05:17.742Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:17.742Z,NMEA0183,,"$WIMWV,106.6,R,7.7,N,A*22"
2026-03-16T19:05:17.743Z,NMEA0183,,"$WIMWV,106.6,R,7.7,N,A*22"
2026-03-16T19:05:18.733Z,NMEA0183,,"$GPRMC,180518.73,A,4004.4135,N,01500.7954,E,4.3,48.1,160326,2.5,W*7E"
2026-03-16T19:05:18.733Z,NMEA0183,,"$GPGGA,180518.73,4004.4135,N,01500.7954,E,1,09,0.9,10.0,M,0.0,M,,*64"
2026-03-16T19:05:18.734Z,NMEA0183,,"$GPGSA,A,3,17,12,13,28,20,3,11,23,18,,,,2.5,1.6,0.9*0F"
2026-03-16T19:05:18.734Z,NMEA0183,,"$GPGSV,3,1,9,17,4,126,42,12,15,286,32,13,25,162,23,28,61,57,27*42"
2026-03-16T19:05:18.734Z,NMEA0183,,"$GPGSV,3,2,9,20,88,301,31,3,2,322,31,11,7,246,37,23,54,285,41*7A"
2026-03-16T19:05:18.734Z,NMEA0183,,"$GPGSV,3,3,9,18,47,226,48*70"
2026-03-16T19:05:18.735Z,NMEA0183,,"$GPVTG,48.1,T,50.6,M,4.3,N,8.0,K,A*22"
2026-03-16T19:05:18.735Z,NMEA0183,,"$IIHDG,48.1,,,2.5,W*0A"
2026-03-16T19:05:18.735Z,NMEA0183,,"$VHW,48.1,T,50.6,M,4.3,N,8.0,K*54"
2026-03-16T19:05:18.735Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:18.736Z,NMEA0183,,"$WIMWV,136.3,R,7.9,N,A*2A"
2026-03-16T19:05:18.736Z,NMEA0183,,"$WIMWV,136.3,R,7.9,N,A*2A"
2026-03-16T19:05:19.510Z,NMEA0183,,"$IIXDR,P,0.97063,B,Barometer,C,22.47,C,TempAir*77"
2026-03-16T19:05:19.735Z,NMEA0183,,"$GPRMC,180519.73,A,4004.4144,N,01500.7966,E,4.1,49.9,160326,2.5,W*73"
2026-03-16T19:05:19.736Z,NMEA0183,,"$GPGGA,180519.73,4004.4144,N,01500.7966,E,1,07,1.8,10.0,M,0.0,M,,*6C"
2026-03-16T19:05:19.736Z,NMEA0183,,"$GPGSA,A,3,15,13,11,27,31,17,2,,,,,,1.2,0.7,1.1*03"
2026-03-16T19:05:19.737Z,NMEA0183,,"$GPGSV,2,1,7,15,6,330,33,13,1,194,26,11,64,193,46,27,34,190,27*40"
2026-03-16T19:05:19.737Z,NMEA0183,,"$GPGSV,2,2,7,31,64,174,33,17,39,111,42,2,64,103,41*40"
2026-03-16T19:05:19.737Z,NMEA0183,,"$GPVTG,49.9,T,52.4,M,4.1,N,7.7,K,A*21"
2026-03-16T19:05:19.738Z,NMEA0183,,"$IIHDG,49.9,,,2.5,W*03"
2026-03-16T19:05:19.738Z,NMEA0183,,"$VHW,49.9,T,52.4,M,4.1,N,7.7,K*57"
2026-03-16T19:05:19.739Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:19.739Z,NMEA0183,,"$WIMWV,137.3,R,8.3,N,A*2E"
2026-03-16T19:05:19.740Z,NMEA0183,,"$WIMWV,137.3,R,8.3,N,A*2E"
2026-03-16T19:05:20.734Z,NMEA0183,,"$GPRMC,180520.73,A,4004.4151,N,01500.7978,E,4.2,50.0,160326,2.5,W*70"
2026-03-16T19:05:20.734Z,NMEA0183,,"$GPGGA,180520.73,4004.4151,N,01500.7978,E,1,12,1.8,10.0,M,0.0,M,,*69"
2026-03-16T19:05:20.734Z,NMEA0183,,"$GPGSA,A,3,2,19,16,20,7,31,28,12,24,30,32,8,2.2,1.9,1.2*06"
2026-03-16T19:05:20.734Z,NMEA0183,,"$GPGSV,3,1,12,2,78,86,31,19,22,157,28,16,56,353,44,20,51,100,35*78"
2026-03-16T19:05:20.734Z,NMEA0183,,"$GPGSV,3,2,12,7,39,189,46,31,63,268,20,28,90,307,34,12,62,149,38*4D"
2026-03-16T19:05:20.735Z,NMEA0183,,"$GPGSV,3,3,12,24,34,138,29,30,69,68,29,32,70,357,38,8,48,23,27*4F"
2026-03-16T19:05:20.735Z,NMEA0183,,"$GPVTG,50.0,T,52.5,M,4.2,N,7.7,K,A*22"
2026-03-16T19:05:20.735Z,NMEA0183,,"$IIHDG,50.0,,,2.5,W*02"
2026-03-16T19:05:20.735Z,NMEA0183,,"$VHW,50.0,T,52.5,M,4.2,N,7.7,K*54"
2026-03-16T19:05:20.735Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:20.735Z,NMEA0183,,"$WIMWV,144.8,R,7.8,N,A*25"
2026-03-16T19:05:20.735Z,NMEA0183,,"$WIMWV,144.8,R,7.8,N,A*25"
2026-03-16T19:05:21.919Z,NMEA0183,,"$GPRMC,180521.73,A,4004.4158,N,01500.7989,E,4.3,50.8,160326,2.5,W*7F"
2026-03-16T19:05:21.919Z,NMEA0183,,"$GPGGA,180521.73,4004.4158,N,01500.7989,E,1,09,1.3,10.0,M,0.0,M,,*6E"
2026-03-16T19:05:21.920Z,NMEA0183,,"$GPGSA,A,3,24,11,19,5,32,16,14,25,7,,,,1.2,1.5,1.4*38"
2026-03-16T19:05:21.920Z,NMEA0183,,"$GPGSV,3,1,9,24,21,214,26,11,6,280,49,19,17,131,22,5,83,356,47*45"
2026-03-16T19:05:21.920Z,NMEA0183,,"$GPGSV,3,2,9,32,36,244,28,16,49,109,27,14,47,39,42,25,72,9,47*78"
2026-03-16T19:05:21.920Z,NMEA0183,,"$GPGSV,3,3,9,7,80,98,31*7C"
2026-03-16T19:05:21.920Z,NMEA0183,,"$GPVTG,50.8,T,53.3,M,4.3,N,7.9,K,A*22"
2026-03-16T19:05:21.920Z,NMEA0183,,"$IIHDG,50.8,,,2.5,W*0A"
2026-03-16T19:05:21.920Z,NMEA0183,,"$VHW,50.8,T,53.3,M,4.3,N,7.9,K*54"
2026-03-16T19:05:21.920Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:21.920Z,NMEA0183,,"$WIMWV,133.0,R,8.6,N,A*2C"
2026-03-16T19:05:21.921Z,NMEA0183,,"$WIMWV,133.0,R,8.6,N,A*2C"
2026-03-16T19:05:22.153Z,NMEA0183,,"$IIXDR,P,0.97095,B,Barometer,C,22.45,C,TempAir*7C"
2026-03-16T19:05:22.737Z,NMEA0183,,"$GPRMC,180522.73,A,4004.4166,N,01500.8001,E,4.3,52.2,160326,2.5,W*7F"
2026-03-16T19:05:22.737Z,NMEA0183,,"$GPGGA,180522.73,4004.4166,N,01500.8001,E,1,11,0.8,10.0,M,0.0,M,,*65"
2026-03-16T19:05:22.738Z,NMEA0183,,"$GPGSA,A,3,27,11,4,21,1,29,13,8,24,16,20,,2.4,0.7,1.1*02"
2026-03-16T19:05:22.738Z,NMEA0183,,"$GPGSV,3,1,11,27,66,194,31,11,12,282,42,4,60,316,27,21,26,177,44*48"
2026-03-16T19:05:22.738Z,NMEA0183,,"$GPGSV,3,2,11,1,86,52,45,29,73,236,24,13,82,53,25,8,86,271,29*7F"
2026-03-16T19:05:22.739Z,NMEA0183,,"$GPGSV,3,3,11,24,85,335,32,16,8,89,32,20,88,72,32*7F"
2026-03-16T19:05:22.739Z,NMEA0183,,"$GPVTG,52.2,T,54.7,M,4.3,N,8.0,K,A*2F"
2026-03-16T19:05:22.739Z,NMEA0183,,"$IIHDG,52.2,,,2.5,W*02"
2026-03-16T19:05:22.739Z,NMEA0183,,"$VHW,52.2,T,54.7,M,4.3,N,8.0,K*59"
2026-03-16T19:05:22.740Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:22.740Z,NMEA0183,,"$WIMWV,111.3,R,10.1,N,A*11"
2026-03-16T19:05:22.740Z,NMEA0183,,"$WIMWV,111.3,R,10.1,N,A*11"
2026-03-16T19:05:23.738Z,NMEA0183,,"$GPRMC,180523.73,A,4004.4173,N,01500.8014,E,4.4,53.3,160326,2.5,W*79"
2026-03-16T19:05:23.738Z,NMEA0183,,"$GPGGA,180523.73,4004.4173,N,01500.8014,E,1,07,1.0,10.0,M,0.0,M,,*6A"
2026-03-16T19:05:23.739Z,NMEA0183,,"$GPGSA,A,3,6,5,2,16,19,17,24,,,,,,1.9,1.5,1.9*08"
2026-03-16T19:05:23.739Z,NMEA0183,,"$GPGSV,2,1,7,6,68,343,28,5,48,233,29,2,65,14,44,16,15,238,35*43"
2026-03-16T19:05:23.739Z,NMEA0183,,"$GPGSV,2,2,7,19,75,198,37,17,20,147,30,24,15,150,37*77"
2026-03-16T19:05:23.739Z,NMEA0183,,"$GPVTG,53.3,T,55.8,M,4.4,N,8.1,K,A*27"
2026-03-16T19:05:23.740Z,NMEA0183,,"$IIHDG,53.3,,,2.5,W*02"
2026-03-16T19:05:23.740Z,NMEA0183,,"$VHW,53.3,T,55.8,M,4.4,N,8.1,K*51"
2026-03-16T19:05:23.740Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:23.740Z,NMEA0183,,"$WIMWV,105.4,R,6.5,N,A*20"
2026-03-16T19:05:23.741Z,NMEA0183,,"$WIMWV,105.4,R,6.5,N,A*20"
2026-03-16T19:05:25.085Z,NMEA0183,,"$IIXDR,P,0.97095,B,Barometer,C,22.40,C,TempAir*79"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPRMC,180524.73,A,4004.4180,N,01500.8026,E,4.6,53.2,160326,2.5,W*70"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPGGA,180524.73,4004.4180,N,01500.8026,E,1,11,1.5,10.0,M,0.0,M,,*62"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPGSA,A,3,25,15,10,3,29,1,32,5,14,28,12,,1.4,0.7,1.6*04"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPGSV,3,1,11,25,25,172,34,15,45,311,34,10,30,15,36,3,8,228,38*42"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPGSV,3,2,11,29,21,215,46,1,7,171,20,32,86,191,33,5,8,31,42*48"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPGSV,3,3,11,14,19,300,26,28,79,12,25,12,10,61,47*45"
2026-03-16T19:05:25.087Z,NMEA0183,,"$GPVTG,53.2,T,55.7,M,4.6,N,8.5,K,A*2F"
2026-03-16T19:05:25.087Z,NMEA0183,,"$IIHDG,53.2,,,2.5,W*03"
2026-03-16T19:05:25.087Z,NMEA0183,,"$VHW,53.2,T,55.7,M,4.6,N,8.5,K*59"
2026-03-16T19:05:25.088Z,NMEA0183,,"$MTW,18.3,C*19"
2026-03-16T19:05:25.088Z,NMEA0183,,"$WIMWV,110.7,R,7.1,N,A*22"
2026-03-16T19:05:25.088Z,NMEA0183,,"$WIMWV,110.7,R,7.1,N,A*22"
2026-03-16T19:05:26.158Z,NMEA0183,,"$GPRMC,180525.73,A,4004.4188,N,01500.8040,E,4.8,54.6,160326,2.5,W*74"
2026-03-16T19:05:26.158Z,NMEA0183,,"$GPGGA,180525.73,4004.4188,N,01500.8040,E,1,11,1.8,10.0,M,0.0,M,,*66"
2026-03-16T19:05:26.158Z,NMEA0183,,"$GPGSA,A,3,7,21,30,27,18,23,2,8,3,17,32,,2.2,1.1,1.0*37"
2026-03-16T19:05:26.158Z,NMEA0183,,"$GPGSV,3,1,11,7,83,343,36,21,59,202,28,30,54,276,44,27,48,343,20*4D"
2026-03-16T19:05:26.159Z,NMEA0183,,"$GPGSV,3,2,11,18,87,42,47,23,77,71,28,2,61,128,41,8,54,11,25*43"
2026-03-16T19:05:26.159Z,NMEA0183,,"$GPGSV,3,3,11,3,21,167,23,17,32,9,29,32,22,198,44*7C"
2026-03-16T19:05:26.159Z,NMEA0183,,"$GPVTG,54.6,T,57.1,M,4.8,N,8.8,K,A*2B"
2026-03-16T19:05:26.159Z,NMEA0183,,"$IIHDG,54.6,,,2.5,W*00"
2026-03-16T19:05:26.159Z,NMEA0183,,"$VHW,54.6,T,57.1,M,4.8,N,8.8,K*5D"
2026-03-16T19:05:26.159Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:26.159Z,NMEA0183,,"$WIMWV,116.9,R,8.1,N,A*25"
2026-03-16T19:05:26.159Z,NMEA0183,,"$WIMWV,116.9,R,8.1,N,A*25"
2026-03-16T19:05:26.744Z,NMEA0183,,"$GPRMC,180526.73,A,4004.4196,N,01500.8054,E,4.6,54.3,160326,2.5,W*76"
2026-03-16T19:05:26.744Z,NMEA0183,,"$GPGGA,180526.73,4004.4196,N,01500.8054,E,1,10,1.7,10.0,M,0.0,M,,*61"
2026-03-16T19:05:26.745Z,NMEA0183,,"$GPGSA,A,3,25,3,27,21,11,17,15,12,9,4,,,2.1,1.0,1.0*0F"
2026-03-16T19:05:26.745Z,NMEA0183,,"$GPGSV,3,1,10,25,81,328,32,3,5,218,31,27,69,194,29,21,73,70,36*4B"
2026-03-16T19:05:26.745Z,NMEA0183,,"$GPGSV,3,2,10,11,84,349,29,17,5,236,26,15,59,235,26,12,88,245,50*4D"
2026-03-16T19:05:26.745Z,NMEA0183,,"$GPGSV,3,3,10,9,17,306,22,4,45,191,40*7A"
2026-03-16T19:05:26.746Z,NMEA0183,,"$GPVTG,54.3,T,56.8,M,4.6,N,8.5,K,A*25"
2026-03-16T19:05:26.746Z,NMEA0183,,"$IIHDG,54.3,,,2.5,W*05"
2026-03-16T19:05:26.746Z,NMEA0183,,"$VHW,54.3,T,56.8,M,4.6,N,8.5,K*53"
2026-03-16T19:05:26.746Z,NMEA0183,,"$MTW,18.2,C*18"
2026-03-16T19:05:26.747Z,NMEA0183,,"$WIMWV,111.5,R,10.6,N,A*10"
2026-03-16T19:05:26.747Z,NMEA0183,,"$WIMWV,111.5,R,10.6,N,A*10"
2026-03-16T19:05:27.241Z,NMEA0183,,"$IIXDR,P,0.97088,B,Barometer,C,22.39,C,TempAir*7B"
2026-03-16T19:05:27.741Z,NMEA0183,,"$GPRMC,180527.73,A,4004.4203,N,01500.8067,E,4.8,53.7,160326,2.5,W*75"
2026-03-16T19:05:27.742Z,NMEA0183,,"$GPGGA,180527.73,4004.4203,N,01500.8067,E,1,07,1.8,10.0,M,0.0,M,,*66"
2026-03-16T19:05:27.742Z,NMEA0183,,"$GPGSA,A,3,3,29,1,20,7,27,28,,,,,,1.7,0.7,2.5*07"
